timestamp,is_dst_duplicate,zone,load_mw
2020-01-01 23:00:00,False,WEST,1211.152073
2020-01-02 00:00:00,False,COAST,9513.417893
2020-01-02 00:00:00,False,EAST,1161.693349
2020-01-02 00:00:00,False,ERCOT,35603.631407
2020-01-02 00:00:00,False,FWEST,3689.454352
2020-01-02 00:00:00,False,NCENT,11098.680566
2020-01-02 00:00:00,False,NORTH,720.39921
2020-01-02 00:00:00,False,SCENT,5473.93772
2020-01-02 00:00:00,False,SOUTH,2783.049764
2020-01-02 00:00:00,False,WEST,1162.998553
2020-01-02 01:00:00,False,COAST,9138.465449
2020-01-02 01:00:00,False,EAST,1134.014228
2020-01-02 01:00:00,False,ERCOT,34151.028287
2020-01-02 01:00:00,False,FWEST,3690.495083
2020-01-02 01:00:00,False,NCENT,10482.148914
2020-01-02 01:00:00,False,NORTH,692.663647
2020-01-02 01:00:00,False,SCENT,5199.300549
2020-01-02 01:00:00,False,SOUTH,2661.926683
2020-01-02 01:00:00,False,WEST,1152.013733
2020-01-02 02:00:00,False,COAST,8903.159234
2020-01-02 02:00:00,False,EAST,1103.337009
2020-01-02 02:00:00,False,ERCOT,33204.504063
2020-01-02 02:00:00,False,FWEST,3692.683477
2020-01-02 02:00:00,False,NCENT,10144.777716
2020-01-02 02:00:00,False,NORTH,679.617416
2020-01-02 02:00:00,False,SCENT,5019.447396
2020-01-02 02:00:00,False,SOUTH,2559.85699
2020-01-02 02:00:00,False,WEST,1101.624825
2020-01-02 03:00:00,False,COAST,8753.219197
2020-01-02 03:00:00,False,EAST,1088.484921
2020-01-02 03:00:00,False,ERCOT,32658.810864
2020-01-02 03:00:00,False,FWEST,3687.024127
2020-01-02 03:00:00,False,NCENT,9936.268225
2020-01-02 03:00:00,False,NORTH,670.740507
2020-01-02 03:00:00,False,SCENT,4935.228637
2020-01-02 03:00:00,False,SOUTH,2490.115665
2020-01-02 03:00:00,False,WEST,1097.729585
2020-01-02 04:00:00,False,COAST,8713.963299
2020-01-02 04:00:00,False,EAST,1077.877413
2020-01-02 04:00:00,False,ERCOT,32639.905204
2020-01-02 04:00:00,False,FWEST,3696.113251
2020-01-02 04:00:00,False,NCENT,9991.680806
2020-01-02 04:00:00,False,NORTH,673.754712
2020-01-02 04:00:00,False,SCENT,4928.657463
2020-01-02 04:00:00,False,SOUTH,2449.861603
2020-01-02 04:00:00,False,WEST,1107.996656
2020-01-02 05:00:00,False,COAST,8874.59767
2020-01-02 05:00:00,False,EAST,1104.401697
2020-01-02 05:00:00,False,ERCOT,33313.146671
2020-01-02 05:00:00,False,FWEST,3706.043819
2020-01-02 05:00:00,False,NCENT,10300.368688
2020-01-02 05:00:00,False,NORTH,687.34571
2020-01-02 05:00:00,False,SCENT,5052.537116
2020-01-02 05:00:00,False,SOUTH,2459.418921
2020-01-02 05:00:00,False,WEST,1128.43305
2020-01-02 06:00:00,False,COAST,9281.925062
2020-01-02 06:00:00,False,EAST,1161.150886
2020-01-02 06:00:00,False,ERCOT,34942.492488
2020-01-02 06:00:00,False,FWEST,3731.951139
2020-01-02 06:00:00,False,NCENT,10923.58465
2020-01-02 06:00:00,False,NORTH,710.655506
2020-01-02 06:00:00,False,SCENT,5401.262653
2020-01-02 06:00:00,False,SOUTH,2560.985804
2020-01-02 06:00:00,False,WEST,1170.976786
2020-01-02 07:00:00,False,COAST,9809.043226
2020-01-02 07:00:00,False,EAST,1246.196899
2020-01-02 07:00:00,False,ERCOT,37070.516246
2020-01-02 07:00:00,False,FWEST,3758.693668
2020-01-02 07:00:00,False,NCENT,11755.64425
2020-01-02 07:00:00,False,NORTH,757.609529
